protocol,epoch,train_loss,threshold,val_f1,val_roc_auc,val_pr_auc,val_balanced_accuracy,learning_rate
E5_Pooled_to_UNSW,45,0.04717703196406364,0.25999999999999995,0.9793104722830557,0.9962931130911249,0.9986188064118218,0.9520546527763112,3.125e-05
E5_Pooled_to_ToN,1,0.11031726944446564,0.105,0.9711822929982834,0.9889054856584226,0.9958394013499106,0.9256002228029678,0.001
E5_Pooled_to_ToN,2,0.07529651516675949,0.15999999999999998,0.9728620755978494,0.9919925003136386,0.9970199038002854,0.9316531476038579,0.001
E5_Pooled_to_ToN,3,0.06885392299294471,0.16999999999999998,0.9741575810836789,0.9933615940550405,0.997526118440661,0.9336390692024812,0.001
E5_Pooled_to_ToN,4,0.06474977052211761,0.31999999999999995,0.9749884718251406,0.994024342114024,0.9977823910284538,0.9421107036476444,0.001
E5_Pooled_to_ToN,5,0.06264001059532165,0.26499999999999996,0.9745667176859837,0.9939058006301354,0.9977408835134285,0.9355257741402107,0.001
E5_Pooled_to_ToN,6,0.0605556837618351,0.22499999999999998,0.976284838222507,0.9945489905607979,0.9979811578736995,0.9375507139120123,0.001
E5_Pooled_to_ToN,7,0.05979931971430778,0.26499999999999996,0.9757294087270849,0.9943173021835185,0.9978998889721902,0.9433909899547601,0.001
E5_Pooled_to_ToN,8,0.05929272338747978,0.26499999999999996,0.9764270729822236,0.9946952825228844,0.9980256374553304,0.942670590721315,0.001
E5_Pooled_to_ToN,9,0.05755724999308586,0.27499999999999997,0.9768905822910627,0.9947631062856942,0.9980535597339298,0.9437771150306711,0.001
E5_Pooled_to_ToN,10,0.056692280888557434,0.245,0.9769092831854338,0.9949081964872849,0.998099596796737,0.9430659089793381,0.001
E5_Pooled_to_ToN,11,0.05535807952284813,0.21499999999999997,0.9780841839787193,0.9951594634666181,0.9981967578409056,0.9461545896250352,0.001
E5_Pooled_to_ToN,12,0.05617317819595337,0.26999999999999996,0.9777140335392762,0.9952892350309551,0.9982468981555842,0.9443953836673138,0.001
E5_Pooled_to_ToN,13,0.05502926781773567,0.25499999999999995,0.9775924289291501,0.9952136526757214,0.9982149907683852,0.9453849962971301,0.001
E5_Pooled_to_ToN,14,0.05447470584511757,0.27999999999999997,0.9778295089236226,0.9953944352592615,0.9982827229833594,0.9489836671492602,0.001
E5_Pooled_to_ToN,15,0.0540887605547905,0.26499999999999996,0.978370490773749,0.995541019091072,0.9983404047650031,0.9497837768138098,0.001
E5_Pooled_to_ToN,16,0.054320520788431165,0.19,0.9778255043412817,0.9954506275612353,0.9983100291441346,0.9430314959676155,0.001
E5_Pooled_to_ToN,17,0.053002257168293,0.235,0.978416472944787,0.9956292018384445,0.9983772249459415,0.9451764041948609,0.001
E5_Pooled_to_ToN,18,0.053012089163064956,0.20499999999999996,0.9784376234531039,0.9956573484595632,0.9983843490673353,0.9450980935957128,0.001
E5_Pooled_to_ToN,19,0.05302088648080826,0.245,0.978021978021978,0.9955010957884552,0.998331161862191,0.9459437635052359,0.0005
E5_Pooled_to_ToN,20,0.0515020400583744,0.21499999999999997,0.9786393495337407,0.9957698873307065,0.9984300463586353,0.9454974513688094,0.0005
E5_Pooled_to_ToN,21,0.05086092674732208,0.235,0.9786893832878449,0.9958630056760577,0.9984648297094691,0.9458120878837586,0.0005
E5_Pooled_to_ToN,22,0.05091282591223717,0.22499999999999998,0.9788148433841153,0.9959001197920956,0.9984746563197124,0.9453907156105512,0.0005
E5_Pooled_to_ToN,23,0.050885638266801834,0.25499999999999995,0.9784791965566715,0.9957064311388264,0.9984032638179187,0.9461494359579965,0.0005
E5_Pooled_to_ToN,24,0.050485542595386505,0.25499999999999995,0.9791225193019956,0.995867016623132,0.9984641746674583,0.9490062472957532,0.0005
E5_Pooled_to_ToN,25,0.050461798280477525,0.26999999999999996,0.9783422386124319,0.9957000542852927,0.9984075109820024,0.9458477578874417,0.0005
E5_Pooled_to_ToN,26,0.05059140884876251,0.22999999999999998,0.9786785078625296,0.9958755722627308,0.998469424103263,0.9442783405749783,0.0005
E5_Pooled_to_ToN,27,0.05018085622787476,0.26999999999999996,0.9789534872992001,0.9959510703423672,0.998493120289295,0.9500299986845008,0.0005
E5_Pooled_to_ToN,28,0.04993923211097717,0.235,0.9787065883671988,0.9959407877672224,0.9984931009073401,0.9458954150235497,0.00025
E5_Pooled_to_ToN,29,0.04956286329030991,0.22999999999999998,0.9791085966606872,0.9960039587552447,0.9985173950857487,0.9475694826303366,0.00025
E5_Pooled_to_ToN,30,0.04914103814959526,0.245,0.9787606058932877,0.9960701484285056,0.9985429173114555,0.9472402135862457,0.00025
E5_Pooled_to_ToN,31,0.048852399051189425,0.235,0.978952016485134,0.9961214851228983,0.9985602185743704,0.9472814600633542,0.00025
E5_Pooled_to_ToN,32,0.04877898165583611,0.26999999999999996,0.9790134959364594,0.9961125719071773,0.9985548231290775,0.9499405408521016,0.000125
